"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13"
"YNL282W",0.966786413155384,-1.68199114024255,0.266671618077503,0.804599730310794,-0.200791597812391,-0.645234886996299,0.197067469181908,0.572028575116683,0.102740400781869,0.0414635499805673,-0.0950791628844318,-0.0766021001529255,2.46913600676635e-13
"YNL284C",1.98088316567941,1.51960062189278,-0.571745974372956,-0.175677382529674,0.151662025814758,0.0679574526034431,-0.120780629861988,0.0422810517925654,0.100141056379799,0.10611037831795,0.0884625333696194,-0.0495147520111122,-8.17124146124115e-13
"YNL286W",0.966786413155384,-1.68199114024255,0.266671618077503,0.804599730310794,-0.200791597812391,-0.645234886996299,0.197067469181908,0.572028575116683,0.102740400781869,0.0414635499805673,-0.0950791628844318,-0.0766021001529255,2.46913600676635e-13
"YNL287W",-0.839288699726921,-0.582058624477464,-2.07374815775342,-0.961388684981597,-0.515442606873444,0.50767041961146,-0.212787190800114,0.635451810569378,0.200070469612853,1.45621059332945,0.147989391998472,0.0511079957912415,1.34470212742599e-12
"YNL288W",-0.343959145779721,-0.117676895657242,0.0706036975866555,0.580584600103724,0.480115494931759,0.505843956046171,0.00301060615048682,-1.39755010864528,-0.833069698058839,0.228239183797327,0.327916966420588,0.274448199032593,1.98596694644948e-12
"YNL290W",-0.609444261366538,0.0488896702876053,-0.697488559972729,-0.795997773687422,-0.586349733095683,-1.26358803712171,0.360856402940959,-0.784416139123499,0.653439832477051,-2.02448092143521,0.147723497383516,0.329024026201799,-2.04281036531029e-13
"YNL297C",-0.343959145779721,-0.117676895657242,0.0706036975866555,0.580584600103724,0.480115494931759,0.505843956046171,0.00301060615048682,-1.39755010864528,-0.833069698058839,0.228239183797327,0.327916966420588,0.274448199032593,1.98596694644948e-12
"YNL301C",1.98088316567941,1.51960062189278,-0.571745974372956,-0.175677382529674,0.151662025814758,0.0679574526034431,-0.120780629861988,0.0422810517925654,0.100141056379799,0.10611037831795,0.0884625333696194,-0.0495147520111122,-8.17124146124115e-13
"YNL302C",1.98088316567941,1.51960062189278,-0.571745974372956,-0.175677382529674,0.151662025814758,0.0679574526034431,-0.120780629861988,0.0422810517925654,0.100141056379799,0.10611037831795,0.0884625333696194,-0.0495147520111122,-8.17124146124115e-13
"YNL306W",1.98088316567941,1.51960062189278,-0.571745974372956,-0.175677382529674,0.151662025814758,0.0679574526034431,-0.120780629861988,0.0422810517925654,0.100141056379799,0.10611037831795,0.0884625333696194,-0.0495147520111122,-8.17124146124115e-13
"YNL308C",-0.343959145779721,-0.117676895657242,0.0706036975866555,0.580584600103724,0.480115494931759,0.505843956046171,0.00301060615048682,-1.39755010864528,-0.833069698058839,0.228239183797327,0.327916966420588,0.274448199032593,1.98596694644948e-12
"YNL312W",-0.609444261366538,0.0488896702876053,-0.697488559972729,-0.795997773687422,-0.586349733095683,-1.26358803712171,0.360856402940959,-0.784416139123499,0.653439832477051,-2.02448092143521,0.147723497383516,0.329024026201799,-2.04281036531029e-13
"YNL317W",0.966786413155384,-1.68199114024255,0.266671618077503,0.804599730310794,-0.200791597812391,-0.645234886996299,0.197067469181908,0.572028575116683,0.102740400781869,0.0414635499805673,-0.0950791628844318,-0.0766021001529255,2.46913600676635e-13
"YNL325C",-1.56254531719023,-0.0520509753855154,-1.96412389801569,0.563814481793911,9.400359698734,-0.0549078203595764,2.88461167003918,2.40968336549403,1.98823491628349,-1.37973566340316,-1.59841638540775,-1.31839235014105,-2.84092749325282e-11
"YNL330C",0.0952429448805939,-0.370539990100283,2.16037993656557,-3.04234716380052,0.697205402082614,-0.393505544855271,0.0577539350742995,0.0698182524663556,-0.549138465352585,0.748180126502952,-0.229495045016401,0.048044772089899,2.98605584703182e-12
"YNR003C",0.966786413155384,-1.68199114024255,0.266671618077503,0.804599730310794,-0.200791597812391,-0.645234886996299,0.197067469181908,0.572028575116683,0.102740400781869,0.0414635499805673,-0.0950791628844318,-0.0766021001529255,2.46913600676635e-13
"YNR006W",-0.839288699726921,-0.582058624477464,-2.07374815775342,-0.961388684981597,-0.515442606873444,0.50767041961146,-0.212787190800114,0.635451810569378,0.200070469612853,1.45621059332945,0.147989391998472,0.0511079957912415,1.34470212742599e-12
"YNR010W",0.966786413155384,-1.68199114024255,0.266671618077503,0.804599730310794,-0.200791597812391,-0.645234886996299,0.197067469181908,0.572028575116683,0.102740400781869,0.0414635499805673,-0.0950791628844318,-0.0766021001529255,2.46913600676635e-13
"YNR023W",0.0952429448805939,-0.370539990100283,2.16037993656557,-3.04234716380052,0.697205402082614,-0.393505544855271,0.0577539350742995,0.0698182524663556,-0.549138465352585,0.748180126502952,-0.229495045016401,0.048044772089899,2.98605584703182e-12
"YNR024W",-0.343959145779721,-0.117676895657242,0.0706036975866555,0.580584600103724,0.480115494931759,0.505843956046171,0.00301060615048682,-1.39755010864528,-0.833069698058839,0.228239183797327,0.327916966420588,0.274448199032593,1.98596694644948e-12
"YNR035C",-0.839288699726921,-0.582058624477464,-2.07374815775342,-0.961388684981597,-0.515442606873444,0.50767041961146,-0.212787190800114,0.635451810569378,0.200070469612853,1.45621059332945,0.147989391998472,0.0511079957912415,1.34470212742599e-12
"YNR037C",1.98088316567941,1.51960062189278,-0.571745974372956,-0.175677382529674,0.151662025814758,0.0679574526034431,-0.120780629861988,0.0422810517925654,0.100141056379799,0.10611037831795,0.0884625333696194,-0.0495147520111122,-8.17124146124115e-13
"YNR046W",-0.343959145779721,-0.117676895657242,0.0706036975866555,0.580584600103724,0.480115494931759,0.505843956046171,0.00301060615048682,-1.39755010864528,-0.833069698058839,0.228239183797327,0.327916966420588,0.274448199032593,1.98596694644948e-12
"YNR051C",-0.343959145779721,-0.117676895657242,0.0706036975866555,0.580584600103724,0.480115494931759,0.505843956046171,0.00301060615048682,-1.39755010864528,-0.833069698058839,0.228239183797327,0.327916966420588,0.274448199032593,1.98596694644948e-12
"YNR052C",0.0952429448805939,-0.370539990100283,2.16037993656557,-3.04234716380052,0.697205402082614,-0.393505544855271,0.0577539350742995,0.0698182524663556,-0.549138465352585,0.748180126502952,-0.229495045016401,0.048044772089899,2.98605584703182e-12
"YNR053C",-0.343959145779721,-0.117676895657242,0.0706036975866555,0.580584600103724,0.480115494931759,0.505843956046171,0.00301060615048682,-1.39755010864528,-0.833069698058839,0.228239183797327,0.327916966420588,0.274448199032593,1.98596694644948e-12
"YNR054C",-0.343959145779721,-0.117676895657242,0.0706036975866555,0.580584600103724,0.480115494931759,0.505843956046171,0.00301060615048682,-1.39755010864528,-0.833069698058839,0.228239183797327,0.327916966420588,0.274448199032593,1.98596694644948e-12
"YOL001W",-1.01357017019565,1.4083690403057,0.70749890662474,0.663212677551245,-1.36467964898733,0.0912325868737094,3.5275521247971,1.38715835320565,-1.15855436532898,0.29833385292497,0.152010932840731,-0.591854153720494,-4.20463663886039e-12
"YOL004W",0.0952429448805939,-0.370539990100283,2.16037993656557,-3.04234716380052,0.697205402082614,-0.393505544855271,0.0577539350742995,0.0698182524663556,-0.549138465352585,0.748180126502952,-0.229495045016401,0.048044772089899,2.98605584703182e-12
"YOL005C",0.966786413155384,-1.68199114024255,0.266671618077503,0.804599730310794,-0.200791597812391,-0.645234886996299,0.197067469181908,0.572028575116683,0.102740400781869,0.0414635499805673,-0.0950791628844318,-0.0766021001529255,2.46913600676635e-13
"YOL010W",0.966786413155384,-1.68199114024255,0.266671618077503,0.804599730310794,-0.200791597812391,-0.645234886996299,0.197067469181908,0.572028575116683,0.102740400781869,0.0414635499805673,-0.0950791628844318,-0.0766021001529255,2.46913600676635e-13
"YOL017W",-0.343959145779721,-0.117676895657242,0.0706036975866555,0.580584600103724,0.480115494931759,0.505843956046171,0.00301060615048682,-1.39755010864528,-0.833069698058839,0.228239183797327,0.327916966420588,0.274448199032593,1.98596694644948e-12
"YOL021C",0.966786413155384,-1.68199114024255,0.266671618077503,0.804599730310794,-0.200791597812391,-0.645234886996299,0.197067469181908,0.572028575116683,0.102740400781869,0.0414635499805673,-0.0950791628844318,-0.0766021001529255,2.46913600676635e-13
"YOL031C",-0.324442028593825,0.0328206530369671,0.928624808317023,0.161326708442268,-0.431807791115385,2.24325001195691,-0.38574825269293,0.524622472302164,1.48501621977796,-0.822310887387359,-0.471830903067461,0.440721124265623,8.65085780787922e-13
"YOL034W",-0.609444261366538,0.0488896702876053,-0.697488559972729,-0.795997773687422,-0.586349733095683,-1.26358803712171,0.360856402940959,-0.784416139123499,0.653439832477051,-2.02448092143521,0.147723497383516,0.329024026201799,-2.04281036531029e-13
"YOL038W",-0.324442028593825,0.0328206530369671,0.928624808317023,0.161326708442268,-0.431807791115385,2.24325001195691,-0.38574825269293,0.524622472302164,1.48501621977796,-0.822310887387359,-0.471830903067461,0.440721124265623,8.65085780787922e-13
"YOL039W",1.98088316567941,1.51960062189278,-0.571745974372956,-0.175677382529674,0.151662025814758,0.0679574526034431,-0.120780629861988,0.0422810517925654,0.100141056379799,0.10611037831795,0.0884625333696194,-0.0495147520111122,-8.17124146124115e-13
"YOL040C",1.98088316567941,1.51960062189278,-0.571745974372956,-0.175677382529674,0.151662025814758,0.0679574526034431,-0.120780629861988,0.0422810517925654,0.100141056379799,0.10611037831795,0.0884625333696194,-0.0495147520111122,-8.17124146124115e-13
"YOL041C",-0.343959145779721,-0.117676895657242,0.0706036975866555,0.580584600103724,0.480115494931759,0.505843956046171,0.00301060615048682,-1.39755010864528,-0.833069698058839,0.228239183797327,0.327916966420588,0.274448199032593,1.98596694644948e-12
"YOL051W",0.966786413155384,-1.68199114024255,0.266671618077503,0.804599730310794,-0.200791597812391,-0.645234886996299,0.197067469181908,0.572028575116683,0.102740400781869,0.0414635499805673,-0.0950791628844318,-0.0766021001529255,2.46913600676635e-13
"YOL054W",-0.343959145779721,-0.117676895657242,0.0706036975866555,0.580584600103724,0.480115494931759,0.505843956046171,0.00301060615048682,-1.39755010864528,-0.833069698058839,0.228239183797327,0.327916966420588,0.274448199032593,1.98596694644948e-12
"YOL062C",-0.839288699726921,-0.582058624477464,-2.07374815775342,-0.961388684981597,-0.515442606873444,0.50767041961146,-0.212787190800114,0.635451810569378,0.200070469612853,1.45621059332945,0.147989391998472,0.0511079957912415,1.34470212742599e-12
"YOL063C",-0.343959145779721,-0.117676895657242,0.0706036975866555,0.580584600103724,0.480115494931759,0.505843956046171,0.00301060615048682,-1.39755010864528,-0.833069698058839,0.228239183797327,0.327916966420588,0.274448199032593,1.98596694644948e-12
"YOL067C",0.0952429448805939,-0.370539990100283,2.16037993656557,-3.04234716380052,0.697205402082614,-0.393505544855271,0.0577539350742995,0.0698182524663556,-0.549138465352585,0.748180126502952,-0.229495045016401,0.048044772089899,2.98605584703182e-12
"YOL068C",0.0952429448805939,-0.370539990100283,2.16037993656557,-3.04234716380052,0.697205402082614,-0.393505544855271,0.0577539350742995,0.0698182524663556,-0.549138465352585,0.748180126502952,-0.229495045016401,0.048044772089899,2.98605584703182e-12
"YOL069W",-0.609444261366538,0.0488896702876053,-0.697488559972729,-0.795997773687422,-0.586349733095683,-1.26358803712171,0.360856402940959,-0.784416139123499,0.653439832477051,-2.02448092143521,0.147723497383516,0.329024026201799,-2.04281036531029e-13
"YOL070C",-0.343959145779721,-0.117676895657242,0.0706036975866555,0.580584600103724,0.480115494931759,0.505843956046171,0.00301060615048682,-1.39755010864528,-0.833069698058839,0.228239183797327,0.327916966420588,0.274448199032593,1.98596694644948e-12
"YOL072W",-0.343959145779721,-0.117676895657242,0.0706036975866555,0.580584600103724,0.480115494931759,0.505843956046171,0.00301060615048682,-1.39755010864528,-0.833069698058839,0.228239183797327,0.327916966420588,0.274448199032593,1.98596694644948e-12
"YOL076W",-0.609444261366538,0.0488896702876053,-0.697488559972729,-0.795997773687422,-0.586349733095683,-1.26358803712171,0.360856402940959,-0.784416139123499,0.653439832477051,-2.02448092143521,0.147723497383516,0.329024026201799,-2.04281036531029e-13
"YOL077C",-0.343959145779721,-0.117676895657242,0.0706036975866555,0.580584600103724,0.480115494931759,0.505843956046171,0.00301060615048682,-1.39755010864528,-0.833069698058839,0.228239183797327,0.327916966420588,0.274448199032593,1.98596694644948e-12
"YOL086C",-1.01357017019565,1.4083690403057,0.70749890662474,0.663212677551245,-1.36467964898733,0.0912325868737094,3.5275521247971,1.38715835320565,-1.15855436532898,0.29833385292497,0.152010932840731,-0.591854153720494,-4.20463663886039e-12
"YOL087C",-0.343959145779721,-0.117676895657242,0.0706036975866555,0.580584600103724,0.480115494931759,0.505843956046171,0.00301060615048682,-1.39755010864528,-0.833069698058839,0.228239183797327,0.327916966420588,0.274448199032593,1.98596694644948e-12
"YOL090W",-0.609444261366538,0.0488896702876053,-0.697488559972729,-0.795997773687422,-0.586349733095683,-1.26358803712171,0.360856402940959,-0.784416139123499,0.653439832477051,-2.02448092143521,0.147723497383516,0.329024026201799,-2.04281036531029e-13
"YOL094C",-0.609444261366538,0.0488896702876053,-0.697488559972729,-0.795997773687422,-0.586349733095683,-1.26358803712171,0.360856402940959,-0.784416139123499,0.653439832477051,-2.02448092143521,0.147723497383516,0.329024026201799,-2.04281036531029e-13
"YOL115W",-0.609444261366538,0.0488896702876053,-0.697488559972729,-0.795997773687422,-0.586349733095683,-1.26358803712171,0.360856402940959,-0.784416139123499,0.653439832477051,-2.02448092143521,0.147723497383516,0.329024026201799,-2.04281036531029e-13
"YOL117W",-0.343959145779721,-0.117676895657242,0.0706036975866555,0.580584600103724,0.480115494931759,0.505843956046171,0.00301060615048682,-1.39755010864528,-0.833069698058839,0.228239183797327,0.327916966420588,0.274448199032593,1.98596694644948e-12
"YOL120C",1.98088316567941,1.51960062189278,-0.571745974372956,-0.175677382529674,0.151662025814758,0.0679574526034431,-0.120780629861988,0.0422810517925654,0.100141056379799,0.10611037831795,0.0884625333696194,-0.0495147520111122,-8.17124146124115e-13
"YOL124C",-0.343959145779721,-0.117676895657242,0.0706036975866555,0.580584600103724,0.480115494931759,0.505843956046171,0.00301060615048682,-1.39755010864528,-0.833069698058839,0.228239183797327,0.327916966420588,0.274448199032593,1.98596694644948e-12
"YOL127W",1.98088316567941,1.51960062189278,-0.571745974372956,-0.175677382529674,0.151662025814758,0.0679574526034431,-0.120780629861988,0.0422810517925654,0.100141056379799,0.10611037831795,0.0884625333696194,-0.0495147520111122,-8.17124146124115e-13
"YOL135C",0.0952429448805939,-0.370539990100283,2.16037993656557,-3.04234716380052,0.697205402082614,-0.393505544855271,0.0577539350742995,0.0698182524663556,-0.549138465352585,0.748180126502952,-0.229495045016401,0.048044772089899,2.98605584703182e-12
"YOL139C",1.98088316567941,1.51960062189278,-0.571745974372956,-0.175677382529674,0.151662025814758,0.0679574526034431,-0.120780629861988,0.0422810517925654,0.100141056379799,0.10611037831795,0.0884625333696194,-0.0495147520111122,-8.17124146124115e-13
"YOL142W",-0.609444261366538,0.0488896702876053,-0.697488559972729,-0.795997773687422,-0.586349733095683,-1.26358803712171,0.360856402940959,-0.784416139123499,0.653439832477051,-2.02448092143521,0.147723497383516,0.329024026201799,-2.04281036531029e-13
"YOL144W",-0.324442028593825,0.0328206530369671,0.928624808317023,0.161326708442268,-0.431807791115385,2.24325001195691,-0.38574825269293,0.524622472302164,1.48501621977796,-0.822310887387359,-0.471830903067461,0.440721124265623,8.65085780787922e-13
"YOL145C",-0.609444261366538,0.0488896702876053,-0.697488559972729,-0.795997773687422,-0.586349733095683,-1.26358803712171,0.360856402940959,-0.784416139123499,0.653439832477051,-2.02448092143521,0.147723497383516,0.329024026201799,-2.04281036531029e-13
"YOL146W",-0.343959145779721,-0.117676895657242,0.0706036975866555,0.580584600103724,0.480115494931759,0.505843956046171,0.00301060615048682,-1.39755010864528,-0.833069698058839,0.228239183797327,0.327916966420588,0.274448199032593,1.98596694644948e-12
"YOL148C",0.0952429448805939,-0.370539990100283,2.16037993656557,-3.04234716380052,0.697205402082614,-0.393505544855271,0.0577539350742995,0.0698182524663556,-0.549138465352585,0.748180126502952,-0.229495045016401,0.048044772089899,2.98605584703182e-12
"YOL149W",0.966786413155384,-1.68199114024255,0.266671618077503,0.804599730310794,-0.200791597812391,-0.645234886996299,0.197067469181908,0.572028575116683,0.102740400781869,0.0414635499805673,-0.0950791628844318,-0.0766021001529255,2.46913600676635e-13
"YOR001W",-0.343959145779721,-0.117676895657242,0.0706036975866555,0.580584600103724,0.480115494931759,0.505843956046171,0.00301060615048682,-1.39755010864528,-0.833069698058839,0.228239183797327,0.327916966420588,0.274448199032593,1.98596694644948e-12
"YOR007C",-0.343959145779721,-0.117676895657242,0.0706036975866555,0.580584600103724,0.480115494931759,0.505843956046171,0.00301060615048682,-1.39755010864528,-0.833069698058839,0.228239183797327,0.327916966420588,0.274448199032593,1.98596694644948e-12
"YOR014W",-1.00523830783892,1.17322895923848,-0.605227478374584,0.861242843363857,-0.18194818637923,-1.1291976708898,-2.29542760154215,2.11771199927067,-3.96813515183386,-0.944655342384617,-6.45654863226128,3.602491930099,1.49000811688893e-11
"YOR016C",-0.324442028593825,0.0328206530369671,0.928624808317023,0.161326708442268,-0.431807791115385,2.24325001195691,-0.38574825269293,0.524622472302164,1.48501621977796,-0.822310887387359,-0.471830903067461,0.440721124265623,8.65085780787922e-13
"YOR027W",-0.324442028593825,0.0328206530369671,0.928624808317023,0.161326708442268,-0.431807791115385,2.24325001195691,-0.38574825269293,0.524622472302164,1.48501621977796,-0.822310887387359,-0.471830903067461,0.440721124265623,8.65085780787922e-13
"YOR035C",-0.862988821694776,0.45805239488127,0.261403344751614,0.323396957913493,-0.215067876016767,-0.216458883275315,-1.92067079144216,0.506298668193049,-0.815547890391018,-0.660988413383952,-0.151944942418791,-3.64461036440147,-2.00213179368802e-11
"YOR036W",-0.839288699726921,-0.582058624477464,-2.07374815775342,-0.961388684981597,-0.515442606873444,0.50767041961146,-0.212787190800114,0.635451810569378,0.200070469612853,1.45621059332945,0.147989391998472,0.0511079957912415,1.34470212742599e-12
"YOR038C",0.0952429448805939,-0.370539990100283,2.16037993656557,-3.04234716380052,0.697205402082614,-0.393505544855271,0.0577539350742995,0.0698182524663556,-0.549138465352585,0.748180126502952,-0.229495045016401,0.048044772089899,2.98605584703182e-12
"YOR039W",0.966786413155384,-1.68199114024255,0.266671618077503,0.804599730310794,-0.200791597812391,-0.645234886996299,0.197067469181908,0.572028575116683,0.102740400781869,0.0414635499805673,-0.0950791628844318,-0.0766021001529255,2.46913600676635e-13
"YOR043W",-0.862988821694776,0.45805239488127,0.261403344751614,0.323396957913493,-0.215067876016767,-0.216458883275315,-1.92067079144216,0.506298668193049,-0.815547890391018,-0.660988413383952,-0.151944942418791,-3.64461036440147,-2.00213179368802e-11
"YOR048C",0.966786413155384,-1.68199114024255,0.266671618077503,0.804599730310794,-0.200791597812391,-0.645234886996299,0.197067469181908,0.572028575116683,0.102740400781869,0.0414635499805673,-0.0950791628844318,-0.0766021001529255,2.46913600676635e-13
"YOR054C",-1.00523830783892,1.17322895923848,-0.605227478374584,0.861242843363857,-0.18194818637923,-1.1291976708898,-2.29542760154215,2.11771199927067,-3.96813515183386,-0.944655342384617,-6.45654863226128,3.602491930099,1.49000811688893e-11
"YOR056C",-0.343959145779721,-0.117676895657242,0.0706036975866555,0.580584600103724,0.480115494931759,0.505843956046171,0.00301060615048682,-1.39755010864528,-0.833069698058839,0.228239183797327,0.327916966420588,0.274448199032593,1.98596694644948e-12
"YOR058C",-0.609444261366538,0.0488896702876053,-0.697488559972729,-0.795997773687422,-0.586349733095683,-1.26358803712171,0.360856402940959,-0.784416139123499,0.653439832477051,-2.02448092143521,0.147723497383516,0.329024026201799,-2.04281036531029e-13
"YOR061W",0.966786413155384,-1.68199114024255,0.266671618077503,0.804599730310794,-0.200791597812391,-0.645234886996299,0.197067469181908,0.572028575116683,0.102740400781869,0.0414635499805673,-0.0950791628844318,-0.0766021001529255,2.46913600676635e-13
"YOR063W",1.98088316567941,1.51960062189278,-0.571745974372956,-0.175677382529674,0.151662025814758,0.0679574526034431,-0.120780629861988,0.0422810517925654,0.100141056379799,0.10611037831795,0.0884625333696194,-0.0495147520111122,-8.17124146124115e-13
"YOR069W",-0.324442028593825,0.0328206530369671,0.928624808317023,0.161326708442268,-0.431807791115385,2.24325001195691,-0.38574825269293,0.524622472302164,1.48501621977796,-0.822310887387359,-0.471830903067461,0.440721124265623,8.65085780787922e-13
"YOR075W",-0.839288699726921,-0.582058624477464,-2.07374815775342,-0.961388684981597,-0.515442606873444,0.50767041961146,-0.212787190800114,0.635451810569378,0.200070469612853,1.45621059332945,0.147989391998472,0.0511079957912415,1.34470212742599e-12
"YOR076C",-1.01357017019565,1.4083690403057,0.70749890662474,0.663212677551245,-1.36467964898733,0.0912325868737094,3.5275521247971,1.38715835320565,-1.15855436532898,0.29833385292497,0.152010932840731,-0.591854153720494,-4.20463663886039e-12
"YOR078W",-0.343959145779721,-0.117676895657242,0.0706036975866555,0.580584600103724,0.480115494931759,0.505843956046171,0.00301060615048682,-1.39755010864528,-0.833069698058839,0.228239183797327,0.327916966420588,0.274448199032593,1.98596694644948e-12
"YOR096W",1.98088316567941,1.51960062189278,-0.571745974372956,-0.175677382529674,0.151662025814758,0.0679574526034431,-0.120780629861988,0.0422810517925654,0.100141056379799,0.10611037831795,0.0884625333696194,-0.0495147520111122,-8.17124146124115e-13
"YOR098C",-0.839288699726921,-0.582058624477464,-2.07374815775342,-0.961388684981597,-0.515442606873444,0.50767041961146,-0.212787190800114,0.635451810569378,0.200070469612853,1.45621059332945,0.147989391998472,0.0511079957912415,1.34470212742599e-12
"YOR108W",-1.39144265433274,1.66572202051116,1.33038526775665,1.56386354169677,-0.38103887039478,-2.76026591747266,-0.20913149524813,-1.87444988906044,3.89692819645969,3.43572454197329,-2.36176001222991,-0.313495760288463,-8.69526672886423e-12
"YOR110W",0.966786413155384,-1.68199114024255,0.266671618077503,0.804599730310794,-0.200791597812391,-0.645234886996299,0.197067469181908,0.572028575116683,0.102740400781869,0.0414635499805673,-0.0950791628844318,-0.0766021001529255,2.46913600676635e-13
"YOR115C",-0.839288699726921,-0.582058624477464,-2.07374815775342,-0.961388684981597,-0.515442606873444,0.50767041961146,-0.212787190800114,0.635451810569378,0.200070469612853,1.45621059332945,0.147989391998472,0.0511079957912415,1.34470212742599e-12
"YOR116C",0.966786413155384,-1.68199114024255,0.266671618077503,0.804599730310794,-0.200791597812391,-0.645234886996299,0.197067469181908,0.572028575116683,0.102740400781869,0.0414635499805673,-0.0950791628844318,-0.0766021001529255,2.46913600676635e-13
"YOR117W",-0.324442028593825,0.0328206530369671,0.928624808317023,0.161326708442268,-0.431807791115385,2.24325001195691,-0.38574825269293,0.524622472302164,1.48501621977796,-0.822310887387359,-0.471830903067461,0.440721124265623,8.65085780787922e-13
"YOR123C",-0.324442028593825,0.0328206530369671,0.928624808317023,0.161326708442268,-0.431807791115385,2.24325001195691,-0.38574825269293,0.524622472302164,1.48501621977796,-0.822310887387359,-0.471830903067461,0.440721124265623,8.65085780787922e-13
"YOR124C",-0.324442028593825,0.0328206530369671,0.928624808317023,0.161326708442268,-0.431807791115385,2.24325001195691,-0.38574825269293,0.524622472302164,1.48501621977796,-0.822310887387359,-0.471830903067461,0.440721124265623,8.65085780787922e-13
"YOR132W",-0.324442028593825,0.0328206530369671,0.928624808317023,0.161326708442268,-0.431807791115385,2.24325001195691,-0.38574825269293,0.524622472302164,1.48501621977796,-0.822310887387359,-0.471830903067461,0.440721124265623,8.65085780787922e-13
"YOR133W",1.98088316567941,1.51960062189278,-0.571745974372956,-0.175677382529674,0.151662025814758,0.0679574526034431,-0.120780629861988,0.0422810517925654,0.100141056379799,0.10611037831795,0.0884625333696194,-0.0495147520111122,-8.17124146124115e-13
"YOR136W",-1.38788457886523,1.28112356950559,1.04588310778636,1.08084420574624,0.752387254252416,-1.56140633356738,-2.01794779165089,2.41480090430727,0.0467106696095708,0.246807086036154,3.56138870699931,2.17801676155304,2.50199860829525e-11
"YOR138C",-0.343959145779721,-0.117676895657242,0.0706036975866555,0.580584600103724,0.480115494931759,0.505843956046171,0.00301060615048682,-1.39755010864528,-0.833069698058839,0.228239183797327,0.327916966420588,0.274448199032593,1.98596694644948e-12
"YOR142W",-1.38788457886523,1.28112356950559,1.04588310778636,1.08084420574624,0.752387254252416,-1.56140633356738,-2.01794779165089,2.41480090430727,0.0467106696095708,0.246807086036154,3.56138870699931,2.17801676155304,2.50199860829525e-11
"YOR144C",-0.343959145779721,-0.117676895657242,0.0706036975866555,0.580584600103724,0.480115494931759,0.505843956046171,0.00301060615048682,-1.39755010864528,-0.833069698058839,0.228239183797327,0.327916966420588,0.274448199032593,1.98596694644948e-12
"YOR145C",-0.343959145779721,-0.117676895657242,0.0706036975866555,0.580584600103724,0.480115494931759,0.505843956046171,0.00301060615048682,-1.39755010864528,-0.833069698058839,0.228239183797327,0.327916966420588,0.274448199032593,1.98596694644948e-12
"YOR150W",1.98088316567941,1.51960062189278,-0.571745974372956,-0.175677382529674,0.151662025814758,0.0679574526034431,-0.120780629861988,0.0422810517925654,0.100141056379799,0.10611037831795,0.0884625333696194,-0.0495147520111122,-8.17124146124115e-13
"YOR151C",0.966786413155384,-1.68199114024255,0.266671618077503,0.804599730310794,-0.200791597812391,-0.645234886996299,0.197067469181908,0.572028575116683,0.102740400781869,0.0414635499805673,-0.0950791628844318,-0.0766021001529255,2.46913600676635e-13
"YOR153W",-1.56254531719023,-0.0520509753855154,-1.96412389801569,0.563814481793911,9.400359698734,-0.0549078203595764,2.88461167003918,2.40968336549403,1.98823491628349,-1.37973566340316,-1.59841638540775,-1.31839235014105,-2.84092749325282e-11
"YOR154W",-0.343959145779721,-0.117676895657242,0.0706036975866555,0.580584600103724,0.480115494931759,0.505843956046171,0.00301060615048682,-1.39755010864528,-0.833069698058839,0.228239183797327,0.327916966420588,0.274448199032593,1.98596694644948e-12
"YOR156C",-0.324442028593825,0.0328206530369671,0.928624808317023,0.161326708442268,-0.431807791115385,2.24325001195691,-0.38574825269293,0.524622472302164,1.48501621977796,-0.822310887387359,-0.471830903067461,0.440721124265623,8.65085780787922e-13
"YOR157C",-0.324442028593825,0.0328206530369671,0.928624808317023,0.161326708442268,-0.431807791115385,2.24325001195691,-0.38574825269293,0.524622472302164,1.48501621977796,-0.822310887387359,-0.471830903067461,0.440721124265623,8.65085780787922e-13
"YOR158W",1.98088316567941,1.51960062189278,-0.571745974372956,-0.175677382529674,0.151662025814758,0.0679574526034431,-0.120780629861988,0.0422810517925654,0.100141056379799,0.10611037831795,0.0884625333696194,-0.0495147520111122,-8.17124146124115e-13
"YOR159C",0.966786413155384,-1.68199114024255,0.266671618077503,0.804599730310794,-0.200791597812391,-0.645234886996299,0.197067469181908,0.572028575116683,0.102740400781869,0.0414635499805673,-0.0950791628844318,-0.0766021001529255,2.46913600676635e-13
"YOR160W",-0.839288699726921,-0.582058624477464,-2.07374815775342,-0.961388684981597,-0.515442606873444,0.50767041961146,-0.212787190800114,0.635451810569378,0.200070469612853,1.45621059332945,0.147989391998472,0.0511079957912415,1.34470212742599e-12
"YOR173W",-0.343959145779721,-0.117676895657242,0.0706036975866555,0.580584600103724,0.480115494931759,0.505843956046171,0.00301060615048682,-1.39755010864528,-0.833069698058839,0.228239183797327,0.327916966420588,0.274448199032593,1.98596694644948e-12
"YOR174W",0.966786413155384,-1.68199114024255,0.266671618077503,0.804599730310794,-0.200791597812391,-0.645234886996299,0.197067469181908,0.572028575116683,0.102740400781869,0.0414635499805673,-0.0950791628844318,-0.0766021001529255,2.46913600676635e-13
"YOR179C",0.966786413155384,-1.68199114024255,0.266671618077503,0.804599730310794,-0.200791597812391,-0.645234886996299,0.197067469181908,0.572028575116683,0.102740400781869,0.0414635499805673,-0.0950791628844318,-0.0766021001529255,2.46913600676635e-13
